,age,reputation,stat_overall,stat_potential,stat_skill_moves,continent_africa,continent_asia,continent_europe,continent_oceania,continent_south america,contract_until_2018,contract_until_2019,contract_until_2020,contract_until_2021,contract_until_2022,contract_until_2023,contract_until_2024,contract_until_2025,contract_until_2026,position_DF,position_GK,position_MF,position_ST,prefer_foot_left,prefer_foot_right,value
1902,23,1.0,72,79,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,15.29711532616119
1903,20,1.0,72,82,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,15.176487367510099
1904,22,1.0,72,77,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,15.250595321348806
1905,27,1.0,72,73,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,14.88022163978423
1906,33,1.0,72,72,3.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,14.508658238524095
1907,28,1.0,72,73,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,14.845130332288226
1908,26,1.0,72,72,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,14.80876270134486
1909,21,1.0,72,80,3.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,15.363073279446223
1910,34,1.0,72,72,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,13.681980308196241
1911,27,1.0,72,72,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,15.009433329466965
1912,29,1.0,72,72,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,14.914123179965662
1913,33,1.0,72,72,3.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,13.997832948091215
1914,27,1.0,72,73,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,15.096444681204078
1915,28,1.0,72,72,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,14.978661680269907
1916,35,1.0,72,72,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,13.493928313146206
1917,26,1.0,72,72,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,14.80876270134486
1918,23,1.0,72,79,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,14.978661680269907
1919,24,1.0,72,79,3.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,15.29711532616119
1920,30,1.0,72,72,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,14.648420115681892
1921,30,1.0,72,72,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,14.88022163978423
1922,25,1.0,72,76,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,15.226497775576945
1923,28,1.0,72,74,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,14.77102238760702
1924,26,1.0,72,72,3.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,15.009433329466965
1925,25,1.0,72,75,3.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,15.201805169084134
1926,26,2.0,72,75,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,15.176487367510099
1927,34,1.0,72,72,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,13.76421831620775
1928,24,1.0,72,77,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,15.226497775576945
1929,23,1.0,72,80,3.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,15.176487367510099
1930,24,1.0,72,78,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,15.096444681204078
1931,30,1.0,72,72,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,14.648420115681892
1932,19,1.0,72,86,4.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,15.687312888712007
1933,22,1.0,72,80,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,15.341567078850604
1934,25,1.0,72,77,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,14.914123179965662
1935,29,1.0,72,72,3.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,14.914123179965662
1936,31,2.0,72,72,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,14.80876270134486
1937,31,1.0,72,72,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,14.845130332288226
1938,33,1.0,72,72,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,14.077875591662238
1939,32,1.0,72,72,3.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,14.690979711984754
1940,22,1.0,72,75,4.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,15.009433329466965
1941,21,1.0,72,86,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,15.607270193858982
1942,29,1.0,72,72,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,14.690979711984754
1943,24,1.0,72,75,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,15.176487367510099
1944,30,1.0,72,72,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,14.88022163978423
1945,24,1.0,72,78,3.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,15.274125813221904
1946,22,1.0,72,81,3.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,15.404745967162468
1947,23,1.0,72,78,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,15.250595321348806
1948,31,2.0,72,72,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,14.80876270134486
1949,34,1.0,72,72,3.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,14.285514812209815
1950,27,1.0,72,72,4.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,15.009433329466965
1951,18,1.0,72,87,3.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,15.687312888712007
1952,25,1.0,72,75,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,14.845130332288226
1953,39,2.0,72,72,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,13.710151153416941
1954,25,1.0,72,76,3.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,15.226497775576945
1955,22,1.0,72,80,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,15.341567078850604
1956,24,1.0,72,77,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,15.068273812173887
1957,24,1.0,72,77,3.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,15.068273812173887
1958,29,1.0,72,72,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,14.690979711984754
1959,34,2.0,72,72,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,13.681980308196241
1960,26,1.0,72,74,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,14.946912992035967
1961,21,1.0,72,79,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,15.123843647884687
1962,26,1.0,72,74,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,15.150511887854474
1963,28,1.0,72,72,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,14.731801689838349
1964,26,1.0,72,75,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,14.978661680269907
1965,31,2.0,72,72,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,14.508658238524095
1966,23,1.0,72,77,3.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,15.250595321348806
1967,30,1.0,72,72,3.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,14.88022163978423
1968,24,1.0,72,77,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,15.250595321348806
1969,31,1.0,72,72,3.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,14.80876270134486
1970,30,1.0,72,72,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,14.648420115681892
1971,30,1.0,72,72,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,14.88022163978423
1972,28,1.0,72,72,3.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,14.946912992035967
1973,23,1.0,72,77,3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,15.250595321348806
1974,21,1.0,72,80,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,15.068273812173887
1975,22,1.0,72,80,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,15.341567078850604
1976,23,1.0,72,78,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,15.274125813221904
1977,27,1.0,72,74,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,14.731801689838349
1978,36,1.0,72,72,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,13.790193775620484
1979,34,1.0,72,72,4.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,14.285514812209815
1980,25,1.0,72,77,3.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,15.226497775576945
1981,31,2.0,72,72,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,14.557448378884015
1982,22,1.0,72,81,3.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,15.404745967162468
1983,24,1.0,72,76,4.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,15.226497775576945
1984,33,1.0,72,72,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,14.077875591662238
1985,27,1.0,72,75,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,14.946912992035967
1986,30,1.0,72,72,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,14.648420115681892
1987,29,1.0,72,72,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,14.690979711984754
1988,30,1.0,72,72,2.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,14.914123179965662
1989,26,1.0,72,76,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,15.009433329466965
1990,33,1.0,72,72,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,14.077875591662238
1991,22,1.0,72,79,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,15.274125813221904
1992,31,1.0,72,72,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,14.557448378884015
1993,28,1.0,72,72,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,14.731801689838349
1994,27,2.0,72,72,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,14.77102238760702
1995,25,1.0,72,75,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,15.201805169084134
1996,31,1.0,72,72,4.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,14.80876270134486
1997,29,1.0,72,72,3.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,14.914123179965662
1998,24,1.0,72,75,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,15.176487367510099
1999,19,1.0,72,79,3.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,15.250595321348806
2000,31,2.0,72,72,3.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,14.845130332288226
2001,25,1.0,72,76,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,15.039286283703994
2002,25,1.0,72,75,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,15.009433329466965
2003,24,1.0,72,75,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,15.176487367510099
2004,28,1.0,72,72,3.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,14.731801689838349
2005,25,1.0,72,77,2.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,15.039286283703994
2006,31,1.0,72,72,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,14.845130332288226
2007,19,1.0,72,84,3.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,15.520258832020865
2008,33,1.0,72,72,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,14.285514812209815
2009,36,1.0,72,72,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,12.959846800844963
2010,26,1.0,72,75,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,15.176487367510099
2011,36,2.0,72,72,2.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,12.959846800844963
2012,31,1.0,72,72,3.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,14.845130332288226
2013,25,1.0,72,77,1.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,14.914123179965662
2014,21,1.0,72,82,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,15.424948670398354
2015,31,1.0,72,72,3.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,14.80876270134486
2016,35,1.0,72,72,3.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,14.151983508870947
2017,23,1.0,72,77,3.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,15.068273812173887
2018,31,1.0,72,72,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,14.557448378884015
2019,24,1.0,72,80,2.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,15.176487367510099
2020,34,1.0,72,72,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,14.285514812209815
2021,20,1.0,72,80,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,15.176487367510099
2022,28,1.0,72,72,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,14.946912992035967
2023,34,2.0,72,72,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,13.76421831620775
2024,33,1.0,72,72,3.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,14.508658238524095
2025,26,1.0,72,73,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,15.096444681204078
2026,30,1.0,72,72,3.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,14.88022163978423
2027,30,1.0,72,72,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,14.914123179965662
2028,21,1.0,72,80,3.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,15.176487367510099
2029,20,1.0,72,83,3.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,15.520258832020865
2030,26,1.0,72,75,3.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,14.978661680269907
2031,27,1.0,72,73,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,14.88022163978423
2032,23,1.0,72,77,2.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,15.068273812173887
2033,26,1.0,72,75,3.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,15.150511887854474
2034,31,1.0,72,72,1.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,14.45736497045232
2035,23,1.0,72,78,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,15.250595321348806
2036,30,1.0,72,72,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,14.88022163978423
2037,28,2.0,72,72,4.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,14.978661680269907
2038,24,1.0,72,75,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,15.201805169084134
2039,24,1.0,72,79,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,15.123843647884687
2040,33,2.0,72,72,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,14.508658238524095
2041,28,1.0,72,72,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,14.731801689838349
2042,30,1.0,72,72,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,14.603968372873895
2043,33,1.0,72,72,4.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,14.45736497045232
2044,32,1.0,72,72,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,14.403297778421795
2045,26,1.0,72,74,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,15.150511887854474
2046,32,1.0,72,72,2.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,14.403297778421795
2047,30,1.0,72,72,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,14.88022163978423
2048,27,1.0,72,72,4.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,15.009433329466965
2049,28,1.0,72,72,3.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,14.731801689838349
2050,23,1.0,72,76,3.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,15.226497775576945
2051,33,1.0,72,72,3.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,14.508658238524095
2052,32,2.0,72,72,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,14.731801689838349
2053,25,1.0,72,77,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,15.068273812173887
2054,23,1.0,72,78,4.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,15.274125813221904
2055,30,1.0,72,72,1.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,14.508658238524095
2056,27,1.0,72,73,4.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,15.096444681204078
2057,30,1.0,72,72,2.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,14.603968372873895
2058,35,1.0,72,72,1.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,13.493928313146206
2059,25,1.0,72,73,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,15.123843647884687
2060,24,1.0,72,75,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,15.176487367510099
2061,34,2.0,72,72,3.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,14.220976332738882
2062,24,1.0,72,77,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,15.226497775576945
2063,29,2.0,72,74,1.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,14.731801689838349
2064,25,1.0,72,77,3.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,15.039286283703994
2065,34,1.0,72,72,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,13.76421831620775
2066,26,1.0,72,73,3.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,15.123843647884687
2067,26,1.0,72,72,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,15.009433329466965
2068,29,1.0,72,72,2.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,14.690979711984754
2069,29,2.0,72,72,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,14.946912992035967
2070,23,1.0,72,78,3.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,15.096444681204078
2071,28,1.0,72,73,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,14.845130332288226
2072,30,1.0,72,72,3.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,14.88022163978423
2073,26,1.0,72,72,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,15.009433329466965
2074,26,1.0,72,73,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,15.123843647884687
2075,28,1.0,72,74,2.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,14.88022163978423
2076,22,1.0,72,79,4.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,15.29711532616119
2077,29,2.0,72,72,3.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,14.690979711984754
2078,28,1.0,72,72,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,14.731801689838349
2079,25,1.0,72,75,3.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,15.176487367510099
2080,20,1.0,72,80,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,15.341567078850604
2081,34,1.0,72,72,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,14.077875591662238
2082,25,1.0,72,77,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,14.914123179965662
2083,34,1.0,72,72,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,14.285514812209815
2084,28,2.0,72,72,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,14.731801689838349
2085,23,1.0,72,80,3.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,15.341567078850604
2086,31,1.0,72,72,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,14.80876270134486
2087,27,1.0,72,73,3.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,15.096444681204078
2088,25,1.0,72,78,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,15.096444681204078
2089,20,1.0,72,85,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,15.607270193858982
2090,19,1.0,72,85,3.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,15.607270193858982
2091,31,1.0,72,72,2.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,14.557448378884015
2092,27,1.0,72,72,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,14.77102238760702
2093,27,1.0,72,72,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,15.009433329466965
2094,26,1.0,72,72,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,15.039286283703994
2095,26,1.0,72,76,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,15.009433329466965
2096,24,1.0,72,76,3.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,15.201805169084134
2097,21,1.0,72,81,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,15.226497775576945
2098,20,1.0,72,85,3.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,15.607270193858982
2099,18,1.0,72,84,2.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,15.319588176962746
2100,21,1.0,72,82,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,15.176487367510099
2101,26,1.0,72,72,3.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,15.039286283703994
2102,28,1.0,72,72,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,14.946912992035967
2103,30,1.0,72,72,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,14.648420115681892
2104,29,1.0,72,72,3.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,14.946912992035967
2105,22,1.0,72,78,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,15.274125813221904
2106,26,1.0,72,77,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,15.039286283703994
2107,25,1.0,72,74,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,15.123843647884687
2108,26,1.0,72,72,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,15.039286283703994
2109,33,1.0,72,72,3.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,14.077875591662238
2110,24,1.0,72,79,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,15.29711532616119
2111,23,1.0,72,78,3.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,15.274125813221904
2112,26,1.0,72,74,3.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,15.150511887854474
2113,22,1.0,72,78,2.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,15.096444681204078
